user_id,apm,income,height,reaction_time,age,kappa_ability,weight,amount,gregariousness,account_verified,product_use,product_visit,churn,grade_ordinal,Bacon,Basil,Black olives,Chicken,Extra cheese,Garlic,Green peppers,Ham,Mushrooms,Oregano,Pepperoni,Pesto,Pineapple,Red peppers,Salami,Sausage,Spinach,Tomato,B-ville,C-borough,Butter Pecan,Cheesecake,Chocolate,Coffee,Cookies and Cream,Mint,Neapolitan,Orange Sherbert,Peach,Pistachio,Red Velvet,Rocky Road,Strawberry,Vanilla,Pause Associates,Stop Inc
79267,187.0,106.0,173.0,297.0,37,3309,147.0,3,53.0,0,0,36,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
79044,172.0,111.0,172.0,317.0,63,214,163.0,7,34.0,0,0,7,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
78791,155.0,112.0,183.0,313.0,62,2295,155.0,96,54.0,0,1,51,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
79067,117.0,106.0,190.382,266.0,38,4109,162.0,27,37.0,0,0,23,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
78536,168.0,94.0,177.0,289.0,50,871,144.0,49,45.0,0,12,23,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
79251,213.0,95.0,181.0,279.0,64,131,149.0,30,50.0,0,1,22,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78685,171.0,116.0,177.0,351.0,34,547,159.0,24,46.0,0,0,31,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
78509,188.0,102.0,177.0,318.0,57,2289,146.0,0,38.0,0,0,42,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
79080,202.0,101.0,183.0,286.0,27,550,145.0,141,40.0,0,9,1585,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
78675,208.0,100.0,176.0,296.0,31,4205,147.0,10,51.0,0,0,65,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
78316,156.0,107.0,176.0,244.0,47,1203,157.0,38,48.0,0,0,92,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
78790,209.0,105.0,178.0,344.0,55,855,162.0,37,66.0,0,0,27,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
78962,185.0,104.0,178.0,305.0,26,951,157.0,2,46.0,0,0,16,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
78401,174.0,99.0,173.0,337.0,49,2053,148.0,11,41.0,0,0,29,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
78963,226.0,103.0,179.0,292.0,69,4581,151.0,6,42.0,18,0,34,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
79012,215.0,96.0,182.0,315.0,34,905,157.0,75,62.0,2,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
78363,194.0,98.0,167.0,298.0,46,652,149.0,23,57.0,0,0,72,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78471,210.0,97.0,175.0,243.0,29,3975,148.0,32,56.0,0,4,8,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
78797,168.0,104.0,173.0,286.0,61,4266,150.0,2,57.0,0,1,11,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
79049,205.0,102.0,179.0,309.0,62,58,140.0,5,51.0,0,0,15,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
78410,190.0,102.0,174.0,268.0,59,1521,151.0,10,37.0,0,0,28,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
79100,181.0,93.0,180.0,277.0,34,128,150.0,8,59.0,0,0,9,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
79229,202.0,112.0,174.0,275.0,60,225,161.0,5,53.0,0,0,38,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
78760,181.0,97.0,177.0,310.0,34,1813,149.0,42,55.0,2,0,28,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
78578,178.0,97.0,175.0,310.0,23,2042,149.0,18,36.0,0,0,62,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
78566,178.0,97.0,180.0,308.0,22,1424,144.0,7,53.0,0,0,27,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
78552,195.0,95.0,177.0,347.0,50,301,154.0,21,47.0,1,0,16,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
78292,223.0,95.0,180.0,312.0,55,3751,146.0,29,64.0,0,0,110,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
78555,208.0,100.0,176.0,260.0,40,1666,153.0,12,42.0,0,0,39,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
79200,145.0,93.0,179.0,247.0,47,285,155.0,16,64.0,0,43,125,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
79078,203.0,96.0,177.0,324.0,24,4585,150.0,31,45.0,0,0,4,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
79152,199.0,100.0,179.0,284.0,40,212,146.0,17,56.0,0,0,49,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
78916,238.0,101.0,180.0,236.0,24,1363,153.0,6,43.0,0,0,17,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
78983,189.0,117.0,169.0,281.0,19,158,158.0,4,35.0,0,0,36,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
78398,196.0,102.0,170.0,314.0,63,50,144.0,16,58.0,1,0,40,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
79146,188.0,118.0,182.0,321.0,28,257,155.0,4,45.0,0,0,71,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
79101,173.0,103.0,174.0,277.0,31,1103,149.0,26,71.0,0,43,84,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
78732,176.0,104.0,172.0,284.0,69,519,146.0,32,32.0,0,0,23,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
78690,210.0,94.0,180.0,297.0,64,191,156.0,4,48.0,9,0,50,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
78941,174.0,93.0,180.0,274.0,22,233,147.0,61,61.0,0,0,9,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
78544,212.0,102.0,180.0,305.0,50,283,146.0,37,55.0,0,56,70,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
78449,230.0,98.0,172.0,330.0,32,332,139.0,6,60.0,0,0,44,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
78338,153.0,97.0,181.0,250.0,66,8,150.0,10,31.0,1,0,72,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
78405,227.0,111.0,179.0,298.0,39,3318,157.0,16,52.0,0,0,105,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
78674,163.0,99.0,183.0,335.0,58,872,150.0,2,67.0,0,0,71,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78382,176.0,113.0,171.0,322.0,49,791,161.0,62,45.0,0,0,55,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
78923,217.0,117.0,178.0,292.0,23,1323,164.0,5,40.0,0,1,8,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
78508,134.0,99.0,177.0,305.0,67,836,150.0,114,55.0,0,8,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
78406,136.0,106.0,181.0,299.0,28,710,151.0,42,68.0,0,0,19,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
78289,199.0,96.0,178.0,297.0,61,1689,153.0,40,45.0,2,0,33,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
78803,195.0,115.0,181.0,319.0,45,481,164.0,23,55.0,0,0,79,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
78654,235.0,94.0,190.382,310.0,69,323,146.0,97,50.0,0,47,83191,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
78432,157.0,101.0,185.0,298.0,50,52,144.0,1,58.0,0,0,85,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
78485,187.0,100.0,177.0,361.0,47,1794,162.0,31,53.0,0,0,5,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
78511,155.0,100.0,176.0,251.0,60,853,148.0,18,56.0,2,0,39,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
79104,270.0,99.0,179.0,292.0,46,7734,151.0,13,46.0,0,0,12,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
78948,136.0,106.0,176.0,320.0,49,2049,158.0,22,41.0,0,0,13,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
78930,214.0,101.0,173.0,279.0,37,459,148.0,7,44.0,0,0,18,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
78819,221.0,99.0,176.0,324.0,25,682,152.0,53,46.0,0,0,41,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
78603,178.0,114.0,178.0,331.0,50,1282,159.0,11,37.0,0,0,24,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
79247,181.0,91.0,175.0,260.0,28,468,154.0,106,50.0,0,0,82,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
78483,209.0,101.0,172.0,310.0,28,678,150.0,0,43.0,2,0,5,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
78606,213.0,107.0,174.0,301.0,22,213,155.238,0,52.0,4,0,21,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78993,206.0,101.0,176.0,321.0,37,346,154.0,21,68.0,3,0,46,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
79059,237.0,100.0,179.0,295.0,69,4580,150.0,76,50.0,0,9,4,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
79096,189.0,100.0,181.0,312.0,39,2765,152.0,1,57.0,0,32,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
79231,167.0,102.0,170.0,300.0,57,3741,147.0,11,50.0,0,0,35,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
78713,214.0,104.0,177.0,269.0,21,10,143.0,10,43.0,0,0,43,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
78680,240.0,103.0,184.0,299.0,34,413,155.0,63,47.0,0,0,63,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
78330,149.0,118.0,174.0,315.0,22,2276,160.0,3,36.0,0,0,120,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
78643,193.0,110.0,168.0,334.0,52,552,167.0,20,37.0,6,16,7,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
79144,142.0,103.0,177.0,291.0,66,3517,149.0,7,45.0,0,16,14,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
78932,226.0,94.0,178.0,268.0,49,3419,145.0,25,64.0,0,8,12,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
79205,163.0,113.0,182.0,290.0,40,255,151.0,27,48.0,0,0,60,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
79181,217.0,103.0,175.0,320.0,63,501,160.0,77,60.0,0,24,26,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
79196,255.0,100.0,182.0,285.0,28,487,149.0,11,32.0,0,0,40,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
78486,169.0,109.0,181.0,359.0,39,1019,165.0,154,38.0,0,0,54,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
78624,213.0,98.0,181.0,319.0,40,2094,151.0,37,51.0,0,0,28,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
78848,167.0,108.0,175.0,309.0,64,642,154.0,11,30.0,0,0,92,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
79243,225.0,105.0,181.0,264.0,41,1048,156.0,3,45.0,0,0,33,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
78925,172.0,103.0,178.0,337.0,37,4676,153.0,1,46.0,0,0,83,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
78893,177.0,99.0,172.0,341.0,21,4038,155.0,15,35.0,0,38,104,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
78644,163.0,110.0,179.0,342.0,35,682,154.0,70,38.0,0,65,56,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
79042,208.0,100.0,180.0,351.0,37,20,153.0,40,59.0,0,0,7,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
78938,213.0,99.0,177.0,221.0,20,1389,152.0,3,44.0,0,0,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
78305,209.0,99.0,178.0,302.0,60,1014,150.0,45,53.0,1,0,16,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
78580,210.0,110.0,180.0,280.0,64,2672,141.0,17,57.0,1,0,38,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
78820,163.0,107.0,176.0,318.0,55,1155,165.0,1,49.0,0,0,60,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
78355,204.0,96.0,175.0,335.0,51,967,150.0,37,65.0,0,9,23,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
78327,180.0,108.0,175.0,286.0,45,70,157.0,27,34.0,0,0,62,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
78745,213.0,102.0,176.0,308.0,65,1352,155.0,22,61.0,0,0,45,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
78669,197.0,98.0,180.0,318.0,60,6396,147.0,34,55.0,0,0,21,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
78323,181.0,107.0,174.0,302.0,63,1770,148.0,20,56.0,0,60,62,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
78512,191.0,100.0,175.0,274.0,27,230,148.0,52,62.0,12,3,39,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
78477,188.0,102.0,179.0,347.0,59,1144,153.0,47,49.0,0,14,22,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
78404,239.0,102.0,176.0,352.0,24,138,158.0,45,34.0,0,15,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
78585,170.0,111.0,175.0,341.0,34,937,162.0,3,55.0,0,9,37,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78862,198.0,97.0,179.0,360.0,30,1251,140.0,6,66.0,0,0,10,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
78949,208.0,96.0,176.0,340.0,64,1176,149.0,67,58.0,0,0,43,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
79086,158.0,113.0,178.0,297.0,46,2825,160.0,35,42.0,0,0,32,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
78431,176.0,105.0,179.0,298.0,32,3960,148.0,30,40.0,0,18,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
78452,239.0,103.0,178.0,329.0,45,857,150.0,26,41.0,0,0,58,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
79227,202.0,99.0,175.0,350.0,26,693,155.0,29,44.0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
79046,199.0,92.0,179.0,301.0,22,351,160.0,44,48.0,0,0,33,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
78448,170.0,93.0,175.0,296.0,62,80,142.0,19,34.0,0,0,5,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
78700,187.0,96.0,180.0,291.0,66,376,154.0,20,44.0,0,35,3,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
78794,206.0,89.0,176.0,287.0,64,475,154.0,29,53.0,0,0,74,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
78992,179.0,103.0,185.0,317.0,56,454,159.0,130,62.0,0,0,38,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
79108,166.0,112.0,177.0,295.0,26,213,161.0,6,48.0,0,0,22,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
79009,184.0,98.0,171.0,306.0,48,1320,140.0,13,62.0,0,8,33,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
78640,230.0,106.0,182.0,328.0,65,439,163.0,9,39.0,0,0,39,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
78620,197.0,102.0,190.382,274.0,34,715,147.0,6,35.0,0,0,62,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
78599,162.0,99.0,177.0,280.0,63,616,146.0,0,46.0,0,0,86,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
78858,172.0,107.0,176.0,293.0,69,307,147.0,19,40.0,0,0,103,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
78843,160.0,105.0,173.0,280.0,48,1470,151.0,26,35.0,0,0,20,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
79061,155.0,97.0,179.0,281.0,40,1330,151.0,108,48.0,0,0,14,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
78913,191.0,99.0,175.0,299.0,38,441,154.0,4,48.631,2,2,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
78317,165.0,102.0,174.0,295.0,31,7649,158.0,16,44.0,6,10,35,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
